COD_CHAVE;DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;CD_SITUACAO_LEGENDA;DS_SITUACAO
1300016847717703;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;3;GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;MINAS NOS TRILHOS ;PP / PODE / SOLIDARIEDADE / PATRIOTA / AVANTE / PMN / AGIR / DC / MDB / NOVO;D;DEFERIDO
600016825684405;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;5;SENADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;60001682568;UNIÃO PELO CEARÁ;AVANTE / UNIÃO / PTB / REPUBLICANOS / PROS / PL / PODE;D;DEFERIDO
1500016830591509;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;9;1º SUPLENTE;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;A PARAIBA TEM PRESSA DE SER FELIZ;MDB / PT/PC DO B/PV;D;DEFERIDO
2100016817791505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;5;SENADOR;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,10002E+11;Um só Rio Grande;UNIÃO / PSDB/CIDADANIA / PSD / MDB / PODE;D;DEFERIDO
2500016818051810;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;10;2º SUPLENTE;COLIGAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,50002E+11;JUNTOS POR SÃO PAULO;PT/PC DO B/PV / AGIR / PSOL/REDE / PSB;D;DEFERIDO
300016821882304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;4;VICE-GOVERNADOR;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;30001682188;AMAPÁ PARA TODOS ;PSDB/CIDADANIA / REPUBLICANOS / PP / PL / PDT / UNIÃO / SOLIDARIEDADE;D;DEFERIDO
2400016815351607;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;PSTU;D;DEFERIDO
1200016826411204;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;4;VICE-GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;COLIGAÇÃO TRABALHANDO POR UM NOVO FUTURO ;PSDB/CIDADANIA / REPUBLICANOS / PP / PSB / PL / PDT;D;DEFERIDO
100016816786506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;6;DEPUTADO FEDERAL;FEDERAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;10001681678;#NULO#;PT/PC DO B/PV;D;DEFERIDO
100016830756510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;10;2º SUPLENTE;FEDERAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;10001683075;#NULO#;PT/PC DO B/PV;D;DEFERIDO
1000016844383607;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;#NULO#;AGIR;D;DEFERIDO
500016812819005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;5;SENADOR;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;50001681281;BAHIA DE MÃOS DADAS COM O BRASIL ;PL / PROS / PMB / PATRIOTA / AGIR;DR;DEFERIDO COM RECURSO
1700016814392005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;5;SENADOR;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;PERNAMBUCO COM FORÇA DE NOVO;PSC / PODE / UNIÃO / PATRIOTA;D;DEFERIDO
1100016816976510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;10;2º SUPLENTE;COLIGAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,10002E+11;PARA CUIDAR DAS PESSOAS;PP / PT/PC DO B/PV / PSD / SOLIDARIEDADE;D;DEFERIDO
1400016841359009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;9;1º SUPLENTE;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;#NULO#;PROS;D;DEFERIDO
1500016816881104;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;4;VICE-GOVERNADOR;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;JUNTOS PELA PARAÍBA;PSB / AGIR / PP / AVANTE / PMN / PSD / SOLIDARIEDADE / PODE / REPUBLICANOS / PATRIOTA;D;DEFERIDO
100016832732310;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;10;2º SUPLENTE;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;10001683273;Avançar Para Fazer Mais;PODE / PP / PDT / PATRIOTA / SOLIDARIEDADE / PSDB/CIDADANIA / PMN / DC / PMB;D;DEFERIDO
2700016846432804;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;4;VICE-GOVERNADOR;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;O FUTURO É PRA JÁ;AVANTE / PRTB / PSD;D;DEFERIDO
700016822691505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;5;SENADOR;COLIGAÇÃO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;70001682269;Unidos pelo DF;MDB / PP / PL / PROS / AGIR / AVANTE;D;DEFERIDO
1500016822611404;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;4;VICE-GOVERNADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;CORAGEM PARA MUDAR;PDT / PSDB/CIDADANIA / UNIÃO / PMB / PSC / PTB / PROS;D;DEFERIDO
2500016818151403;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;3;GOVERNADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;SÃO PAULO PODE MAIS;REPUBLICANOS / PL / PSD / PTB / PSC / PMN;D;DEFERIDO
400016828404009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;9;1º SUPLENTE;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;40001682840;NÓS, O POVO;SOLIDARIEDADE / PSB;D;DEFERIDO
1300016821662207;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;PL;D;DEFERIDO
2600016810794505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;5;SENADOR;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;2,60002E+11;ESPERANÇA NA MUDANÇA;PODE / PSDB/CIDADANIA;D;DEFERIDO
1000016813404510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;10;2º SUPLENTE;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,00002E+11;PARA O BEM DO MARANHÃO;PSDB/CIDADANIA / PT/PC DO B/PV / PP / MDB / PODE / PSB / PATRIOTA;D;DEFERIDO
400016825476506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;6;DEPUTADO FEDERAL;FEDERAÇÃO;65;PC DO B;PARTIDO COMUNISTA DO BRASIL;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;40001682547;#NULO#;PT/PC DO B/PV;D;DEFERIDO
1400016817774507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;7;DEPUTADO ESTADUAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,40002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
200016815655010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;10;2º SUPLENTE;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;20001681565;#NULO#;PSOL/REDE;D;DEFERIDO
2700016832842203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;A TRANSFORMAÇÃO QUE O TOCANTINS PRECISA;MDB / PL / PODE;D;DEFERIDO
2700016833811403;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;União pelo Tocantins;PSDB/CIDADANIA / UNIÃO / PDT / SOLIDARIEDADE / PTB / REPUBLICANOS / PSC;D;DEFERIDO
2500016827951203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;3;GOVERNADOR;PARTIDO ISOLADO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;#NULO#;PDT;D;DEFERIDO
1100016840842210;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;10;2º SUPLENTE;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;1,10002E+11;Coligação Mato Grosso Avançando, Sua Vida Melhorando;PSDB/CIDADANIA / UNIÃO / REPUBLICANOS / PROS / PL / PODE / MDB / PSB;D;DEFERIDO
2400016813043004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;4;VICE-GOVERNADOR;PARTIDO ISOLADO;30;NOVO;PARTIDO NOVO;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;NOVO;D;DEFERIDO
700016822691105;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;5;SENADOR;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;70001682269;Unidos pelo DF;MDB / PP / PL / PROS / AGIR / AVANTE;D;DEFERIDO
1000016837741104;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;4;VICE-GOVERNADOR;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;PARA O BEM DO MARANHÃO;PSB / MDB / PP / PATRIOTA / PODE / PT/PC DO B/PV / PSDB/CIDADANIA;D;DEFERIDO
1700016820741103;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;3;GOVERNADOR;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;FRENTE POPULAR DE PERNAMBUCO;PT/PC DO B/PV / REPUBLICANOS / MDB / PDT / PP / PSB;DR;DEFERIDO COM RECURSO
1300016813554407;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;UNIÃO;D;DEFERIDO
1400016833714303;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;3;GOVERNADOR;COLIGAÇÃO;43;PV;PARTIDO VERDE;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,40002E+11;PRA SEGUIR EM FRENTE;MDB / PSDB/CIDADANIA / PT/PC DO B/PV / PP / PSD / PDT / REPUBLICANOS / AVANTE / PODE / UNIÃO / DC / PTB / PSB;D;DEFERIDO
700016855797010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;10;2º SUPLENTE;PARTIDO ISOLADO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;70001685579;#NULO#;AVANTE;A;AGUARDANDO JULGAMENTO
1400016810435109;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;9;1º SUPLENTE;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;UNIÃO DO BEM PELO PARÁ;PL / PATRIOTA / PSC;D;DEFERIDO
1900016817425104;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;4;VICE-GOVERNADOR;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;PRA MUDAR COM QUEM SABE GOVERNAR;PATRIOTA / PDT / PSD / AGIR;D;DEFERIDO
700016808811308;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;8;DEPUTADO DISTRITAL;FEDERAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;70001680881;#NULO#;PT/PC DO B/PV;D;DEFERIDO
1400016833095006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;6;DEPUTADO FEDERAL;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,40002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1800016815425005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;5;SENADOR;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,80002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1700016820744004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;4;VICE-GOVERNADOR;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;FRENTE POPULAR DE PERNAMBUCO;PT/PC DO B/PV / REPUBLICANOS / MDB / PDT / PP / PSB;DR;DEFERIDO COM RECURSO
1500016830571506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;#NULO#;MDB;D;DEFERIDO
2400016832139005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;5;SENADOR;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;SANTA CATARINA EM PRIMEIRO LUGAR;PSC / DC / PROS / MDB / REPUBLICANOS / PODE / AVANTE;PJ;PENDENTE_JULGAMENTO
400016821784404;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;4;VICE-GOVERNADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;40001682178;AQUI É TRABALHO;REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE;D;DEFERIDO
1600016834745106;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PATRIOTA;D;DEFERIDO
900016840175009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;9;1º SUPLENTE;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;90001684017;#NULO#;PSOL/REDE;D;DEFERIDO
800016811832307;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;7;DEPUTADO ESTADUAL;FEDERAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;80001681183;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
2000016812237006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;AVANTE;D;DEFERIDO
2600016810791909;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;9;1º SUPLENTE;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;ESPERANÇA NA MUDANÇA;PODE / PSDB/CIDADANIA;D;DEFERIDO
1300016817731106;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;PP;D;DEFERIDO
1000016837741904;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;4;VICE-GOVERNADOR;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;PARA O BEM DO MARANHÃO;PSB / MDB / PP / PATRIOTA / PODE / PT/PC DO B/PV / PSDB/CIDADANIA;D;DEFERIDO
900016817887706;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;90001681788;#NULO#;SOLIDARIEDADE;D;DEFERIDO
2300016830697706;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RR;RR;RORAIMA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;2,30002E+11;#NULO#;SOLIDARIEDADE;D;DEFERIDO
200016846824305;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;5;SENADOR;COLIGAÇÃO;43;PV;PARTIDO VERDE;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;20001684682;ALAGOAS DAQUI PRA MELHOR;MDB / PT/PC DO B/PV / PSC / PODE / SOLIDARIEDADE / PDT;D;DEFERIDO
1600016817522005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;5;SENADOR;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;Coligação Por Amor Ao Paraná;PATRIOTA / PSDB/CIDADANIA / PODE / PSC / PSB;D;DEFERIDO
2400016842242906;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;PCO;PJ;PENDENTE_JULGAMENTO
2500016833972905;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;5;SENADOR;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;#NULO#;PCO;D;DEFERIDO
900016840608007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;80;UP;UNIDADE POPULAR;-1;#NULO#;#NULO#;#NULO#;90001684060;#NULO#;UP;IR;INDEFERIDO COM RECURSO
2600016845419006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;#NULO#;PROS;D;DEFERIDO
